Z,eV,cosP,RND
6,102,-0.35836794954530027,0.8689306022312003
6,102,-0.37460659341591207,0.8716648380526159
6,102,-0.3907311284892736,0.8744044734777728
6,102,-0.40673664307580004,0.8771487065832556
6,102,-0.42261826174069933,0.8798966711234937
6,102,-0.4383711467890775,0.8826474380686812
6,102,-0.4539904997395467,0.8854000172254402
6,102,-0.46947156278589053,0.8881533613461535
6,102,-0.484809620246337,0.8909063669763067
6,102,-0.4999999999999998,0.8936578772685291
6,102,-0.5150380749100543,0.8964066844229607
6,102,-0.5299192642332048,0.8991515317080763
6,102,-0.5446390350150271,0.9018911164875589
6,102,-0.5591929034707467,0.9046240928136403
6,102,-0.5735764363510458,0.9073490740875664
6,102,-0.587785252292473,0.9100646353123356
6,102,-0.6018150231520484,0.912769315846825
6,102,-0.6156614753256583,0.9154616217619325
6,102,-0.6293203910498373,0.9181400290790424
6,102,-0.6427876096865394,0.9208029861921442
6,102,-0.6560590289905075,0.9234489167149397
6,102,-0.6691306063588582,0.9260762219646672
6,102,-0.6819983600624984,0.9286832838363847
6,102,-0.694658370458997,0.9312684677104413
6,102,-0.7071067811865475,0.9338301245638907
6,102,-0.7193398003386512,0.9363665938942877
6,102,-0.7313537016191705,0.9388762066122905
6,102,-0.743144825477394,0.9413572875685359
6,102,-0.754709580222772,0.9438081584131148
6,102,-0.7660444431189779,0.9462271401072188
6,102,-0.7771459614569707,0.9486125550626425
6,102,-0.7880107536067219,0.9509627303165404
6,102,-0.7986355100472929,0.9532759999773819
6,102,-0.8090169943749473,0.9555507073357082
6,102,-0.8191520442889916,0.9577852076005532
6,102,-0.8290375725550416,0.9599778705901388
6,102,-0.8386705679454242,0.9621270827646407
6,102,-0.848048096156426,0.9642312495473001
6,102,-0.8571673007021122,0.9662887976193217
6,102,-0.8660254037844387,0.9682981777000144
6,102,-0.8746197071393957,0.9702578664587649
6,102,-0.8829475928589268,0.9721663681257734
6,102,-0.8910065241883678,0.9740222171399283
6,102,-0.898794046299167,0.9758239801924068
6,102,-0.9063077870366499,0.9775702582087827
6,102,-0.9135454576426008,0.9792596880676127
6,102,-0.9205048534524402,0.9808909447001602
6,102,-0.9271838545667873,0.9824627429216779
6,102,-0.9335804264972017,0.9839738387764434
6,102,-0.9396926207859083,0.985423031653685
6,102,-0.9455185755993167,0.9868091657397184
6,102,-0.9510565162951535,0.9881311315721371
6,102,-0.9563047559630354,0.9893878675648939
6,102,-0.9612616959383187,0.9905783612688662
6,102,-0.9659258262890682,0.9917016509099452
6,102,-0.9702957262759965,0.9927568265302185
6,102,-0.9743700647852352,0.9937430312131238
6,102,-0.9781476007338057,0.9946594622361151
6,102,-0.981627183447664,0.9955053720302092
6,102,-0.984807753012208,0.9962800691925935
6,102,-0.9876883405951377,0.9969829195057834
6,102,-0.9902680687415703,0.9976133466768127
6,102,-0.992546151641322,0.998170833015936
6,102,-0.9945218953682733,0.9986549202015399
6,102,-0.9961946980917455,0.999065209770885
6,102,-0.9975640502598242,0.9994013636959053
6,102,-0.9986295347545738,0.9996631048494117
6,102,-0.9993908270190958,0.9998502172966336
6,102,-0.9998476951563913,0.9999625465962739
6,102,-1.0,1.0
